SITE ID,3055,2675,2998,3082,3016,3056,3043,3054,2751,2903,2909,2899,2983,3058,3057,2901,2897,3000,2935,3077,3053,3060,2975,3031,2833,2985,3049,3151,2949,2831,2986,3005,2924,2941,2920,3070,2799,3142,3143,3013,3020,3121,2898,3039,2830,2984,3093,2750,2749,2954,2957,3019,2841,3186,3087,3076,3065,3098,2754,3149,2882,2855,2977,2955,3014,3023,2912,3011,2988,2926,3160,2934,3089,2772,2980,3027,3029,3067,3061,2747,2883,3024,3033,3040,2995,3083,2763,2712,3140,2947,3205,3206,3037,3073,3066,3095,2755,2788,2699,3202,2834,2832,2923,3090,2765,2784,2709,3148,2857,2866,3030,3017,3032,3133,2800,2778,2744,3026,3041,3042,3051,2771,2760,3144,3196,2891,2881,3181,3028,2837,3167,3208,2731,2773,2701,2713,2890,3120,3118,3138,2770,2758,2700,3152,3150,2879,2978,3201,3119,3189,3188,2840,2756,2766,2676,2696,3193,2887,3153,3155,2733,3122,3185,3085,3086,2743,2752,2813,3216,3177,2737,2704,2708,2888,2875,2892,2893,2894,3197,3184,3022,3180,3025,3154,3157,2732
1999,8.039318668,-0.693147181,9.615838813,8.987259319,2.862200881,8.575556435,7.313553665,4.610157727,10.1266511,8.00653422,5.300814247,7.313553665,8.411943781,6.908255154,NA,6.908255154,6.215607599,9.159099708,10.1266511,3.921973336,7.313553665,11.00210817,-0.693147181,2.351375257,7.601152428,6.43855133,7.824245991,8.00653422,0.405465108,4.90897164,7.601152428,3.314186005,NA,NA,NA,NA,9.472743097,8.49709252,7.495819683,-0.693147181,3.238678452,5.705447754,NA,-0.693147181,1.252762968,3.020424886,NA,7.696439886,7.630703951,3.020424886,2.014903021,3.238678452,6.908255154,NA,NA,NA,NA,NA,3.624340933,6.397762642,2.351375257,5.705447754,-0.693147181,-0.693147181,-0.693147181,0.405465108,NA,NA,5.636573725,NA,NA,NA,NA,NA,-0.693147181,-0.693147181,1.252762968,NA,-0.693147181,4.016383021,7.313553665,0.916290732,0.405465108,-0.693147181,1.871802177,NA,7.74088177,8.662245463,8.294174632,2.351375257,-0.693147181,-0.693147181,NA,NA,NA,NA,NA,6.273819958,8.258551988,2.351375257,5.349485653,NA,NA,NA,8.294174632,8.294174632,7.098788776,6.215607599,NA,5.300814247,-0.693147181,-0.693147181,-0.693147181,-0.693147181,6.685236532,NA,4.610157727,1.871802177,NA,NA,NA,NA,4.069026754,NA,2.351375257,NA,NA,NA,-0.693147181,8.517293186,NA,NA,6.215607599,3.921973336,5.523458921,NA,NA,-0.693147181,-0.693147181,-0.693147181,NA,NA,-0.693147181,2.740840024,8.987259319,NA,1.704748092,NA,-0.693147181,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,4.610157727,3.921973336,NA,6.110358077,NA,NA,NA,7.265779312,NA,9.433523922,NA,NA,NA,NA,NA,NA,NA,0.916290732,NA,NA,NA,-0.693147181,NA,-0.693147181,-0.693147181,NA,NA,NA
2000,9.472743097,-0.693147181,9.903512552,8.922724964,3.481240089,8.699598078,4.610157727,6.908255154,10.96820691,9.625788814,5.738183901,9.396861432,8.294174632,8.987259319,8.517293186,7.601152428,5.721949779,10.46311763,9.903512552,7.313553665,8.00653422,10.16970975,0.405465108,3.277144733,7.625838945,5.114995309,8.935969314,8.366486574,3.020424886,7.333349758,7.878723572,3.198673118,NA,-0.693147181,NA,9.510482001,10.02129281,7.824245991,6.685236532,-0.693147181,3.701301974,7.824245991,7.313553665,-0.693147181,-0.693147181,2.442347035,8.00653422,3.417726684,9.363104377,-0.693147181,-0.693147181,-0.693147181,6.397762642,NA,NA,3.238678452,NA,NA,1.871802177,4.505349851,2.740840024,4.102643365,0.405465108,0.405465108,2.862200881,0.405465108,NA,3.772760938,6.95702152,-0.693147181,NA,-0.693147181,NA,3.020424886,1.704748092,-0.693147181,-0.693147181,NA,1.504077397,2.351375257,9.011950407,-0.693147181,1.871802177,-0.693147181,3.314186005,NA,7.082128666,9.085966917,NA,2.740840024,0.405465108,-0.693147181,NA,NA,NA,NA,8.898433911,NA,NA,5.418320159,6.215607599,NA,NA,NA,9.095210065,NA,7.937553252,7.611100285,2.740840024,0.405465108,-0.693147181,-0.693147181,-0.693147181,NA,NA,NA,1.252762968,-0.693147181,NA,NA,8.517293186,NA,-0.693147181,NA,2.351375257,3.020424886,-0.693147181,2.740840024,-0.693147181,8.630611158,NA,NA,NA,-0.693147181,NA,NA,4.871373227,NA,NA,1.871802177,NA,NA,NA,NA,9.10503541,1.704748092,-0.693147181,NA,NA,NA,NA,-0.693147181,NA,-0.693147181,6.110358077,NA,NA,3.921973336,3.881563798,4.388257184,NA,6.551794366,NA,7.438677604,6.908255154,8.350075468,NA,NA,NA,8.411943781,NA,NA,NA,3.238678452,-0.693147181,NA,5.013963084,-0.693147181,NA,-0.693147181,NA,NA,-0.693147181,2.525728644,3.998200702,NA
2001,8.517293186,-0.693147181,8.00653422,8.38947345,3.238678452,7.313553665,7.601152428,-0.693147181,10.46311763,6.908255154,2.740840024,1.252762968,7.313553665,6.908255154,-0.693147181,-0.693147181,-0.693147181,NA,9.613168673,8.517293186,7.601152428,10.40427799,2.970414466,2.740840024,6.95702152,4.658710953,3.238678452,7.170504085,-0.693147181,6.908255154,4.166665224,3.157000421,8.405255538,4.559126247,9.241208996,7.824245991,7.495819683,7.972638415,6.620739651,1.871802177,0.405465108,1.504077397,-0.693147181,-0.693147181,-0.693147181,2.862200881,6.477741298,NA,4.412798293,-0.693147181,2.140066163,-0.693147181,1.252762968,6.867453982,5.300814247,1.252762968,6.110358077,3.701301974,NA,2.740840024,3.417726684,1.704748092,3.569532696,0.405465108,1.871802177,0.405465108,NA,2.602689685,7.244584595,5.705447754,4.658710953,NA,8.853736854,4.610157727,3.157000421,-0.693147181,-0.693147181,NA,-0.693147181,NA,5.300814247,-0.693147181,0.916290732,NA,0.405465108,NA,4.412798293,8.476475358,9.814683661,-0.693147181,2.740840024,1.704748092,NA,NA,NA,NA,7.743486503,NA,-0.693147181,NA,NA,8.00653422,NA,NA,8.607125299,8.648309169,6.017375929,7.673455652,1.704748092,NA,-0.693147181,0.916290732,-0.693147181,NA,NA,NA,1.252762968,-0.693147181,NA,NA,-0.693147181,NA,NA,8.023060791,1.252762968,1.252762968,3.569532696,6.397762642,-0.693147181,6.908255154,NA,NA,-0.693147181,2.862200881,6.355239228,NA,3.701301974,NA,NA,-0.693147181,NA,NA,NA,NA,-0.693147181,4.505349851,-0.693147181,NA,NA,NA,NA,5.013963084,NA,NA,NA,NA,NA,2.351375257,NA,NA,NA,1.252762968,NA,NA,8.00653422,9.10503541,NA,5.195730778,NA,NA,NA,NA,NA,6.215607599,NA,NA,2.351375257,2.351375257,NA,NA,NA,-0.693147181,-0.693147181,NA,NA,NA
2002,7.601152428,-0.693147181,8.699598078,9.288365661,1.704748092,6.692703898,5.941486177,5.440250862,8.411943781,7.601152428,-0.693147181,7.601152428,6.908255154,1.704748092,-0.693147181,-0.693147181,3.569532696,8.071062327,8.455424165,2.351375257,5.013963084,10.3142884,NA,-0.693147181,6.908255154,2.917770732,-0.693147181,6.397762642,NA,NA,2.140066163,-0.693147181,6.82165258,3.157000421,8.691230529,5.859360706,8.411943781,2.740840024,3.701301974,-0.693147181,-0.693147181,NA,-0.693147181,-0.693147181,-0.693147181,-0.693147181,5.013963084,NA,1.871802177,NA,NA,NA,-0.693147181,1.252762968,1.704748092,0.405465108,-0.693147181,5.217649463,1.504077397,2.351375257,NA,3.817712326,NA,NA,2.740840024,-0.693147181,7.74088177,1.504077397,1.504077397,-0.693147181,-0.693147181,NA,8.268860029,5.859360706,NA,NA,-0.693147181,NA,-0.693147181,1.252762968,NA,-0.693147181,-0.693147181,-0.693147181,NA,NA,3.417726684,NA,8.342958845,NA,-0.693147181,-0.693147181,-0.693147181,NA,NA,NA,5.859360706,3.701301974,NA,3.020424886,NA,7.601152428,NA,NA,-0.693147181,7.330077504,NA,4.102643365,NA,2.351375257,NA,NA,-0.693147181,NA,NA,NA,2.525728644,NA,NA,NA,NA,NA,2.251291799,3.701301974,NA,NA,NA,4.102643365,NA,NA,NA,NA,NA,1.252762968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.701301974,NA,NA,NA,3.417726684,NA,NA,NA,NA,NA,2.014903021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,9.000298123,-0.693147181,8.648309169,8.910113272,2.602689685,8.170610011,8.00653422,6.215607599,9.820133117,7.601152428,2.251291799,5.705447754,8.699598078,5.705447754,-0.693147181,-0.693147181,3.998200702,9.305696005,10.03462546,-0.693147181,7.056606226,10.55681484,-0.693147181,-0.693147181,7.824245991,-0.693147181,-0.693147181,8.509261821,NA,7.313553665,1.252762968,-0.693147181,9.538816439,8.033820594,9.995086308,8.101829251,8.724288658,8.44473002,6.380969636,-0.693147181,1.252762968,5.078293943,1.704748092,-0.693147181,NA,-0.693147181,6.757513616,NA,8.058485522,-0.693147181,0.405465108,1.252762968,NA,8.367880788,6.856988162,0.405465108,6.153795959,3.921973336,NA,4.705015521,2.140066163,5.046645732,-0.693147181,-0.693147181,2.740840024,-0.693147181,9.249609161,-0.693147181,NA,3.511545439,5.295814236,7.919537992,9.047880264,3.597312261,1.871802177,-0.693147181,-0.693147181,8.764131391,-0.693147181,NA,6.28320089,-0.693147181,-0.693147181,NA,0.405465108,8.460305329,1.871802177,NA,8.433920272,-0.693147181,-0.693147181,-0.693147181,NA,8.433920272,-0.693147181,5.705447754,6.164366882,-0.693147181,NA,2.740840024,5.705447754,6.620739651,NA,NA,NA,7.155005906,NA,5.901266279,2.351375257,5.705447754,0.405465108,-0.693147181,-0.693147181,NA,NA,8.6656994,NA,-0.693147181,NA,NA,NA,NA,NA,3.417726684,-0.693147181,1.252762968,3.020424886,3.417726684,-0.693147181,NA,NA,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,4.388257184,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.871802177,3.020424886,4.102643365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.351375257,NA,NA,1.252762968,1.871802177,NA,-0.693147181,NA,-0.693147181,NA,0.405465108,0.405465108,NA
2004,8.229644443,-0.693147181,9.169570459,7.910407177,3.921973336,6.620739651,8.00653422,5.992713767,9.721995651,8.99348948,7.696439886,8.881905747,8.411943781,6.95702152,-0.693147181,NA,NA,9.169570459,9.293531963,-0.693147181,5.636573725,10.14939014,4.816241156,3.569532696,NA,2.251291799,3.020424886,NA,4.649187071,7.618987927,6.215607599,4.324132656,8.4678979,6.667592722,10.39011782,7.090493416,8.071062327,NA,NA,-0.693147181,3.817712326,3.540959324,4.80811103,NA,NA,2.803360381,6.551794366,NA,8.422992396,NA,3.020424886,NA,6.779353564,7.088826054,3.921973336,0.916290732,8.613139532,5.349485653,NA,NA,NA,NA,5.461710913,3.817712326,NA,-0.693147181,9.091613141,3.068052935,6.856988162,2.351375257,-0.693147181,8.37228302,9.36858267,4.705015521,3.020424886,NA,-0.693147181,-0.693147181,-0.693147181,NA,NA,NA,-0.693147181,NA,1.704748092,8.08656411,NA,NA,NA,-0.693147181,NA,NA,NA,6.397762642,-0.693147181,5.859360706,NA,NA,NA,4.871373227,5.519458915,NA,NA,3.921973336,NA,7.972638415,NA,NA,NA,NA,NA,NA,NA,NA,4.610157727,8.707896192,1.252762968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.701301974,3.817712326,NA,NA,NA,NA,-0.693147181,1.704748092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.252762968,1.871802177,NA
2005,-0.693147181,0.405465108,8.268860029,6.551794366,3.020424886,9.024071033,7.601152428,-0.693147181,10.90962813,-0.693147181,-0.693147181,4.871373227,8.131677759,-0.693147181,-0.693147181,NA,5.901266279,9.546848322,9.409150246,0.916290732,4.610157727,10.12023066,6.110358077,2.351375257,8.49709252,2.740840024,4.610157727,8.101829251,4.705015521,NA,6.425679069,3.881563798,9.016694941,6.833570381,9.68859115,8.699598078,8.748384274,7.513981988,8.764131391,-0.693147181,2.525728644,-0.693147181,NA,NA,5.859360706,2.442347035,6.802950165,-0.693147181,7.244584595,NA,4.102643365,NA,-0.693147181,2.674148649,3.238678452,-0.693147181,7.495819683,3.020424886,3.238678452,NA,NA,3.569532696,4.945207489,NA,NA,NA,6.856988162,3.020424886,NA,-0.693147181,-0.693147181,0.916290732,8.869327844,6.346513169,NA,NA,NA,8.318864196,-0.693147181,6.653507983,7.74088177,NA,NA,NA,3.540959324,7.800777384,5.728475087,6.551794366,NA,NA,-0.693147181,NA,NA,NA,-0.693147181,4.610157727,6.685236532,6.943604932,8.536113076,6.722027929,NA,NA,3.277144733,2.351375257,NA,-0.693147181,NA,NA,NA,NA,NA,NA,NA,-0.693147181,NA,8.6656994,NA,NA,NA,NA,NA,4.448516376,6.346513169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.102643365,NA,NA,NA,NA,4.102643365,NA,NA,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,1.871802177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,6.685236532,-0.693147181,8.895698118,7.863459013,3.238678452,8.88772173,7.601152428,3.597312261,9.852220574,-0.693147181,6.310826956,7.863459013,8.794900683,-0.693147181,6.138806385,-0.693147181,NA,9.239947717,10.2662713,-0.693147181,7.544596623,10.00109056,3.238678452,3.020424886,8.635065112,0.916290732,3.417726684,6.110358077,3.020424886,7.374942446,7.608622583,3.481240089,7.958052291,6.820562067,9.561243692,8.236288103,8.354791902,8.433920272,9.024071033,NA,3.417726684,-0.693147181,-0.693147181,NA,NA,2.251291799,6.337710296,9.210390371,7.495819683,NA,NA,-0.693147181,-0.693147181,7.265779312,3.90197267,-0.693147181,7.549872288,5.013963084,6.397762642,NA,3.238678452,NA,2.740840024,3.701301974,3.020424886,NA,8.166358304,2.602689685,7.601152428,-0.693147181,1.704748092,9.375473382,8.313974809,6.88295016,1.252762968,NA,NA,7.80811986,NA,8.00653422,NA,NA,NA,NA,NA,-0.693147181,NA,7.972293587,7.244584595,NA,NA,NA,NA,NA,-0.693147181,-0.693147181,NA,2.740840024,5.797576354,5.705447754,6.041444479,7.718907693,1.504077397,3.979681654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00653422,8.411943781,NA,NA,NA,NA,NA,5.992713767,NA,0.405465108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.921973336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.569532696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,6.310826956,-0.693147181,7.90119222,7.313553665,3.020424886,8.26371929,6.215607599,1.871802177,9.305696005,-0.693147181,-0.693147181,-0.693147181,7.696439886,-0.693147181,0.916290732,-0.693147181,-0.693147181,8.648309169,9.009630787,1.704748092,5.992713767,9.735098486,4.102643365,-0.693147181,8.699598078,-0.693147181,2.140066163,5.300814247,0.405465108,5.206750173,2.525728644,1.704748092,6.409352175,-0.693147181,8.799284666,6.966495774,3.417726684,7.170504085,7.003519901,-0.693147181,3.020424886,-0.693147181,NA,2.674148649,-0.693147181,1.252762968,4.791649753,NA,NA,0.916290732,0.405465108,-0.693147181,-0.693147181,0.916290732,0.405465108,0.916290732,6.121395717,3.650658241,NA,2.351375257,3.238678452,2.351375257,2.140066163,NA,2.351375257,-0.693147181,6.908255154,2.014903021,3.881563798,0.405465108,-0.693147181,0.916290732,7.56086141,NA,2.351375257,NA,-0.693147181,5.178970609,-0.693147181,NA,8.188828004,0.405465108,NA,-0.693147181,-0.693147181,-0.693147181,NA,NA,8.455424165,NA,NA,-0.693147181,0.405465108,NA,-0.693147181,-0.693147181,NA,NA,NA,NA,NA,NA,1.504077397,3.157000421,NA,5.859360706,NA,NA,NA,2.740840024,NA,NA,-0.693147181,NA,8.023060791,NA,NA,NA,NA,NA,NA,NA,NA,3.921973336,NA,NA,2.525728644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.871802177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
