SITE ID,3055,2675,2998,3082,3016,3056,3043,3054,2751,2903,2909,2899,2983,3058,3057,2901,2897,3000,2935,3077,3053,3060,2975,3031,2833,2985,3049,3151,2949,2831,2986,3005,2924,2941,2920,3070,2799,3142,3143,3013,3020,3121,2898,3039,2830,2984,3093,2750,2749,2954,2957,3019,2841,3186,3087,3076,3065,3098,2754,3149,2882,2855,2977,2955,3014,3023,2912,3011,2988,2926,3160,2934,3089,2772,2980,3027,3029,3067,3061,2747,2883,3024,3033,3040,2995,3083,2763,2712,3140,2947,3205,3206,3037,3073,3066,3095,2755,2788,2699,3202,2834,2832,2923,3090,2765,2784,2709,3148,2857,2866,3030,3017,3032,3133,2800,2778,2744,3026,3041,3042,3051,2771,2760,3144,3196,2891,2881,3181,3028,2837,3167,3208,2731,2773,2701,2713,2890,3120,3118,3138,2770,2758,2700,3152,3150,2879,2978,3201,3119,3189,3188,2840,2756,2766,2676,2696,3193,2887,3153,3155,2733,3122,3185,3085,3086,2743,2752,2813,3216,3177,2737,2704,2708,2888,2875,2892,2893,2894,3197,3184,3022,3180,3025,3154,3157,2732
2008,5.815621956,-0.693147181,8.160661094,7.812175838,4.102643365,7.22657258,6.780489928,4.791649753,9.392703595,1.252762968,1.704748092,3.020424886,8.29990745,6.715989263,2.917770732,-0.693147181,-0.693147181,7.866147187,9.79068273,1.704748092,6.397762642,10.04544274,3.238678452,3.417726684,8.517293186,5.914853445,2.351375257,6.908255154,4.610157727,6.527226656,3.569532696,2.140066163,8.497704515,5.985194934,8.581762962,5.992713767,NA,5.887491957,7.170504085,2.740840024,4.324132656,-0.693147181,NA,1.871802177,4.424846632,2.014903021,4.945207489,9.071135774,4.879006852,3.238678452,3.417726684,3.921973336,-0.693147181,7.150309224,-0.693147181,NA,5.167639043,3.277144733,3.817712326,4.448516376,3.701301974,3.701301974,3.020424886,-0.693147181,3.417726684,0.405465108,5.967427969,2.674148649,7.352761562,-0.693147181,-0.693147181,-0.693147181,8.592393424,3.998200702,1.252762968,4.505349851,-0.693147181,6.715989263,-0.693147181,7.937553252,7.601152428,3.238678452,0.405465108,-0.693147181,1.252762968,7.959450648,NA,NA,8.612594276,1.252762968,1.704748092,NA,1.704748092,-0.693147181,NA,4.324132656,NA,NA,NA,3.921973336,NA,-0.693147181,7.162785019,2.525728644,NA,NA,NA,3.417726684,-0.693147181,1.504077397,-0.693147181,2.351375257,NA,NA,8.294174632,7.313553665,NA,0.405465108,2.014903021,1.504077397,NA,NA,NA,NA,NA,4.791649753,0.916290732,3.417726684,-0.693147181,NA,NA,NA,NA,NA,NA,NA,3.238678452,NA,NA,NA,NA,NA,NA,7.090493416,6.856988162,NA,1.704748092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.020424886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.238678452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,6.348264483,-0.693147181,7.170504085,7.258764201,1.704748092,8.221613347,6.579945415,2.351375257,8.779634376,3.90197267,-0.693147181,3.314186005,7.730394455,-0.693147181,2.740840024,-0.693147181,-0.693147181,8.294174632,6.67645354,-0.693147181,5.507361993,9.752693732,2.862200881,1.704748092,8.517293186,2.251291799,2.740840024,NA,2.740840024,6.783891292,3.725693427,2.014903021,5.046645732,4.705015521,8.208355577,6.215607599,NA,NA,NA,NA,NA,-0.693147181,-0.693147181,0.405465108,2.917770732,1.504077397,6.002651736,NA,7.313553665,NA,5.167639043,-0.693147181,-0.693147181,1.871802177,1.504077397,0.916290732,5.692047218,-0.693147181,NA,NA,NA,NA,NA,1.504077397,NA,NA,7.438677604,2.674148649,3.157000421,NA,NA,-0.693147181,7.714454334,NA,NA,-0.693147181,NA,6.433743628,NA,NA,NA,NA,NA,0.405465108,NA,7.397867861,NA,NA,NA,NA,NA,NA,1.252762968,-0.693147181,-0.693147181,-0.693147181,NA,NA,NA,2.525728644,4.283586562,4.610157727,-0.693147181,4.448516376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405465108,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.998200702,5.10291057,NA,NA,NA,NA,NA,NA,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,5.078293943,-0.693147181,7.74088177,7.884764746,3.921973336,8.894601702,8.213246226,1.504077397,10.22558917,-0.693147181,-0.693147181,-0.693147181,8.00653422,-0.693147181,4.182050143,-0.693147181,-0.693147181,8.294174632,8.510873263,0.405465108,4.151039906,9.965828348,3.417726684,4.505349851,8.00653422,1.504077397,0.405465108,7.438677604,5.48272009,5.413875707,3.198673118,0.916290732,7.346977484,-0.693147181,7.638439063,7.673455652,NA,8.699598078,9.159099708,3.701301974,3.020424886,NA,-0.693147181,1.252762968,2.251291799,0.916290732,5.671603576,-0.693147181,1.252762968,3.701301974,4.610157727,3.020424886,-0.693147181,3.676300672,1.252762968,3.020424886,7.987694302,5.090678002,5.763622475,5.300814247,3.417726684,2.740840024,4.102643365,NA,3.701301974,2.351375257,-0.693147181,NA,6.908255154,-0.693147181,-0.693147181,-0.693147181,7.481837352,7.955249696,NA,3.417726684,0.405465108,8.43239754,NA,9.025154718,6.908255154,NA,-0.693147181,0.405465108,NA,8.870733227,NA,NA,-0.693147181,NA,NA,0.916290732,0.916290732,0.405465108,-0.693147181,2.525728644,6.346513169,4.085976313,NA,0.916290732,3.417726684,NA,-0.693147181,4.916324615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916290732,-0.693147181,NA,6.653507983,3.314186005,NA,NA,NA,NA,4.324132656,NA,-0.693147181,3.921973336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.014903021,NA,3.417726684,6.215607599,NA,NA,2.525728644,NA,NA,NA,NA,NA,NA,NA,NA,8.699598078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.740840024,NA,NA,NA,NA,NA,NA,NA
2011,3.068052935,-0.693147181,8.00653422,8.457124665,2.351375257,9.158467963,8.094225808,2.140066163,9.989688184,6.685236532,6.215607599,5.992713767,8.411943781,-0.693147181,6.551794366,-0.693147181,-0.693147181,9.803694841,9.414545722,2.251291799,5.980150787,9.798154814,3.417726684,0.916290732,8.853736854,NA,2.602689685,7.408833551,5.167639043,8.340097954,NA,NA,8.343196883,6.466922027,9.192329139,5.600272098,7.495819683,7.824245991,9.210390371,1.704748092,2.740840024,6.397762642,-0.693147181,2.442347035,7.667392201,NA,7.074540097,NA,NA,3.701301974,3.238678452,-0.693147181,6.666320458,6.673929879,1.504077397,2.525728644,5.295814236,3.020424886,3.511545439,2.351375257,3.417726684,NA,3.921973336,0.916290732,2.740840024,-0.693147181,8.949040541,NA,NA,-0.693147181,-0.693147181,4.119037175,8.933730113,8.716126014,5.636573725,3.417726684,-0.693147181,8.928971662,NA,8.999681067,NA,-0.693147181,-0.693147181,-0.693147181,NA,9.181271949,7.623886296,8.70209475,NA,-0.693147181,-0.693147181,NA,0.916290732,8.711690324,1.252762968,5.395897695,7.523211152,3.569532696,7.849128791,NA,NA,NA,-0.693147181,4.25561271,NA,NA,7.879480718,NA,NA,NA,-0.693147181,2.351375257,NA,NA,NA,NA,NA,-0.693147181,1.504077397,2.740840024,6.199494461,3.238678452,2.740840024,NA,1.704748092,NA,NA,NA,NA,NA,6.980540949,NA,3.198673118,NA,1.252762968,NA,NA,NA,NA,NA,4.436751534,6.143112097,2.740840024,3.417726684,NA,NA,NA,1.704748092,NA,5.48272009,5.901266279,NA,3.198673118,-0.693147181,NA,2.740840024,8.294174632,NA,NA,NA,NA,NA,1.871802177,NA,NA,NA,NA,NA,NA,NA,NA,-0.693147181,5.712081277,NA,NA,NA,NA,NA,1.871802177,NA,NA,NA,NA,NA,NA,NA
2012,4.799914263,1.704748092,6.215607599,8.070437229,3.701301974,9.303511903,7.758974014,4.649187071,9.749782607,-0.693147181,2.351375257,6.273819958,7.824245991,NA,4.388257184,-0.693147181,-0.693147181,8.071062327,9.286421396,NA,2.602689685,10.24304431,2.525728644,3.238678452,8.294174632,5.300814247,NA,-0.693147181,5.418320159,7.428036062,5.992713767,2.014903021,7.524291357,6.414278294,9.659599055,NA,7.313553665,6.802950165,8.657042087,3.569532696,4.324132656,2.351375257,-0.693147181,0.916290732,3.817712326,2.251291799,4.649187071,-0.693147181,-0.693147181,3.020424886,0.916290732,3.417726684,1.504077397,4.766438334,-0.693147181,NA,5.190175208,5.47436931,-0.693147181,-0.693147181,1.704748092,1.252762968,2.740840024,1.252762968,2.525728644,-0.693147181,5.013963084,-0.693147181,7.824245991,NA,NA,-0.693147181,NA,6.138806385,2.351375257,2.351375257,-0.693147181,8.355967543,NA,6.485398303,NA,3.020424886,-0.693147181,-0.693147181,NA,NA,3.941581808,6.932935578,NA,NA,3.417726684,-0.693147181,0.916290732,6.765615512,NA,NA,5.698769933,1.704748092,6.540308238,NA,NA,7.683173452,NA,NA,1.504077397,NA,6.65221766,NA,NA,NA,NA,NA,-0.693147181,-0.693147181,7.696439886,6.477741298,NA,NA,1.504077397,1.252762968,NA,4.016383021,NA,NA,1.704748092,NA,NA,NA,NA,3.624340933,8.039318668,2.970414466,8.763662568,NA,-0.693147181,0.405465108,NA,1.704748092,1.704748092,-0.693147181,0.405465108,4.855928904,2.351375257,NA,NA,NA,NA,2.740840024,-0.693147181,3.113515309,2.351375257,-0.693147181,1.252762968,NA,3.068052935,3.569532696,8.071062327,NA,NA,NA,8.950338315,-0.693147181,2.140066163,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.419180264,NA,NA,NA,NA,NA,3.238678452,NA,-0.693147181,NA,NA,NA,NA,9.219448764
2013,5.108971195,-0.693147181,8.433920272,8.758805147,2.740840024,9.695509669,8.510470646,6.477741298,7.764508298,6.221583712,-0.693147181,NA,6.672665657,6.750516503,6.528688645,-0.693147181,0.916290732,8.411943781,9.504538668,-0.693147181,6.292494637,10.31868845,2.351375257,4.102643365,8.517293186,6.110358077,-0.693147181,6.237347585,4.791649753,6.939738325,7.043596502,1.871802177,6.092440464,1.252762968,9.96784637,-0.693147181,7.300135148,8.031222769,8.463053745,-0.693147181,3.417726684,-0.693147181,-0.693147181,1.504077397,2.525728644,-0.693147181,3.157000421,7.094649698,NA,3.238678452,4.90897164,0.916290732,-0.693147181,6.187236902,-0.693147181,1.871802177,3.569532696,-0.693147181,-0.693147181,1.252762968,4.448516376,-0.693147181,3.817712326,-0.693147181,-0.693147181,-0.693147181,6.921164966,-0.693147181,-0.693147181,1.252762968,-0.693147181,0.405465108,9.398768247,NA,3.417726684,2.740840024,-0.693147181,7.926422077,-0.693147181,8.405255538,5.300814247,-0.693147181,-0.693147181,NA,1.871802177,-0.693147181,3.817712326,-0.693147181,NA,NA,-0.693147181,-0.693147181,1.252762968,8.746795838,-0.693147181,3.314186005,-0.693147181,-0.693147181,8.289916109,NA,-0.693147181,NA,-0.693147181,2.014903021,9.06825824,NA,8.812322465,6.614055134,2.602689685,NA,NA,2.351375257,-0.693147181,-0.693147181,-0.693147181,7.060905458,NA,-0.693147181,1.704748092,1.252762968,8.071062327,NA,NA,NA,2.525728644,NA,NA,NA,NA,1.252762968,8.546849076,1.871802177,9.099464676,NA,-0.693147181,9.313122567,NA,-0.693147181,NA,NA,NA,1.704748092,7.11517587,NA,NA,NA,NA,2.525728644,NA,2.525728644,3.157000421,NA,1.871802177,NA,NA,-0.693147181,6.749345542,NA,NA,NA,8.21189011,NA,-0.693147181,5.377590547,3.020424886,NA,NA,2.970414466,4.590056548,2.014903021,NA,2.740840024,6.041444479,NA,NA,NA,NA,NA,2.740840024,NA,NA,NA,NA,NA,NA,9.285215907
2014,7.740012015,0.916290732,8.131677759,8.632751532,3.417726684,9.673476725,8.900208171,7.061763091,8.172870218,0.916290732,-0.693147181,-0.693147181,8.366486574,7.849128791,7.787589474,0.916290732,-0.693147181,8.853736854,9.805240565,-0.693147181,-0.693147181,10.30241467,2.525728644,3.417726684,8.955512636,6.856988162,-0.693147181,6.88295016,0.405465108,7.631189152,2.014903021,5.625820933,7.949973567,6.929027414,10.40166857,7.324819523,8.517293186,7.008053,7.279663604,-0.693147181,3.817712326,2.140066163,-0.693147181,2.140066163,4.848116365,NA,4.448516376,8.201248809,6.153795959,2.525728644,3.921973336,2.351375257,NA,-0.693147181,3.020424886,-0.693147181,-0.693147181,4.471638793,5.503296947,2.740840024,2.803360381,4.791649753,2.140066163,-0.693147181,3.238678452,-0.693147181,1.252762968,0.916290732,NA,2.674148649,1.252762968,-0.693147181,9.051520475,7.264380222,3.384390263,3.417726684,-0.693147181,8.229644443,NA,8.959761387,3.921973336,0.405465108,-0.693147181,NA,3.417726684,5.535363823,6.402746041,-0.693147181,7.824245991,NA,1.704748092,-0.693147181,3.020424886,8.194919674,NA,NA,6.930983405,0.916290732,6.852770971,NA,NA,6.918200537,5.922918005,NA,8.815147325,7.633127607,6.932935578,NA,5.195730778,4.610157727,3.020424886,2.351375257,-0.693147181,-0.693147181,NA,1.252762968,NA,0.405465108,-0.693147181,1.252762968,-0.693147181,2.140066163,2.674148649,7.696439886,-0.693147181,1.704748092,0.916290732,2.525728644,-0.693147181,NA,8.355967543,NA,8.768807575,-0.693147181,NA,7.802822374,-0.693147181,-0.693147181,-0.693147181,-0.693147181,2.014903021,0.916290732,7.030415292,4.034240638,-0.693147181,4.102643365,NA,3.238678452,-0.693147181,2.740840024,-0.693147181,NA,0.405465108,1.504077397,-0.693147181,1.704748092,8.199876314,-0.693147181,NA,NA,7.952087361,NA,2.970414466,5.37296091,NA,NA,6.751686093,NA,6.745824412,NA,NA,NA,6.446513155,3.417726684,NA,NA,-0.693147181,-0.693147181,0.916290732,-0.693147181,-0.693147181,NA,-0.693147181,NA,NA,8.718091134
2015,8.398747436,1.704748092,8.987259319,8.950208614,1.252762968,9.509889254,9.136962902,6.511002111,8.796414573,9.011950407,5.523458921,8.987259319,8.6656994,7.652308248,-0.693147181,-0.693147181,-0.693147181,9.392703595,9.347708146,2.351375257,1.252762968,10.24258135,NA,5.013963084,9.462226859,6.856988162,-0.693147181,NA,0.405465108,7.787174536,6.215607599,5.223054882,8.634175907,8.38947345,8.556894558,5.144583267,8.321299955,6.726832743,NA,-0.693147181,NA,2.351375257,1.252762968,2.803360381,7.126489122,3.314186005,5.195730778,7.330077504,5.938854597,-0.693147181,NA,-0.693147181,NA,-0.693147181,2.140066163,4.102643365,0.405465108,5.358941988,6.65993474,2.140066163,NA,1.704748092,NA,NA,NA,NA,8.306595609,2.140066163,7.495819683,1.252762968,-0.693147181,-0.693147181,9.051403255,7.296752194,NA,3.020424886,NA,7.14322258,NA,8.964887304,0.405465108,NA,NA,-0.693147181,6.397762642,-0.693147181,6.841081146,-0.693147181,NA,NA,NA,-0.693147181,5.078293943,8.789736245,-0.693147181,4.016383021,7.175872196,-0.693147181,7.958751714,NA,NA,7.708186125,-0.693147181,3.921973336,8.241571433,NA,7.442199768,5.523458921,1.871802177,NA,1.871802177,NA,NA,-0.693147181,NA,1.252762968,5.300814247,NA,1.504077397,3.314186005,7.438089369,2.970414466,-0.693147181,2.442347035,NA,2.140066163,4.034240638,NA,NA,NA,8.071062327,0.916290732,7.376195186,0.405465108,NA,9.062478211,NA,-0.693147181,-0.693147181,-0.693147181,1.504077397,4.212127598,4.639571613,-0.693147181,NA,NA,NA,2.740840024,-0.693147181,2.351375257,2.803360381,NA,-0.693147181,-0.693147181,NA,NA,NA,NA,NA,NA,6.325254619,-0.693147181,0.405465108,-0.693147181,NA,NA,8.027965967,NA,6.270042805,-0.693147181,3.020424886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,8.474807475,-0.693147181,8.160661094,8.822248472,-0.693147181,9.408330204,8.545294622,6.709913911,7.659407189,8.294174632,5.558756703,6.928047982,8.294174632,6.513971676,6.558906771,-0.693147181,-0.693147181,9.392703595,9.746862982,-0.693147181,7.824245991,9.891187213,4.610157727,2.351375257,8.806199387,7.827440244,-0.693147181,7.601152428,-0.693147181,7.811365958,5.523458921,7.591104617,7.752550009,2.525728644,10.59045317,6.715989263,8.965781644,8.13197179,6.802950165,-0.693147181,3.417726684,3.921973336,-0.693147181,1.252762968,6.774795152,5.48272009,-0.693147181,7.560340848,7.365496532,3.569532696,-0.693147181,-0.693147181,5.531411249,-0.693147181,3.540959324,-0.693147181,-0.693147181,2.140066163,6.522827822,2.602689685,1.704748092,NA,2.740840024,2.525728644,NA,NA,9.501179954,2.140066163,6.908255154,-0.693147181,-0.693147181,-0.693147181,8.643737733,6.715989263,0.405465108,0.916290732,NA,7.05228843,-0.693147181,8.50400663,4.388257184,-0.693147181,NA,-0.693147181,3.238678452,-0.693147181,6.455984418,8.258810988,0.916290732,NA,NA,NA,5.300814247,8.821953595,-0.693147181,-0.693147181,-0.693147181,2.351375257,7.773384096,NA,0.405465108,7.444541004,6.897199765,-0.693147181,7.874929221,1.252762968,6.668863371,NA,-0.693147181,NA,2.140066163,-0.693147181,NA,-0.693147181,8.69793016,-0.693147181,6.099197247,NA,1.252762968,2.140066163,4.705015521,-0.693147181,-0.693147181,7.335307984,-0.693147181,0.916290732,NA,2.740840024,-0.693147181,5.078293943,8.160661094,-0.693147181,7.476189215,-0.693147181,4.051784948,7.265779312,-0.693147181,NA,-0.693147181,NA,-0.693147181,-0.693147181,1.252762968,3.238678452,NA,5.48272009,NA,-0.693147181,NA,0.405465108,3.725693427,NA,2.803360381,NA,-0.693147181,2.525728644,6.745824412,NA,NA,NA,5.195730778,NA,NA,4.559126247,NA,NA,7.090493416,3.384390263,5.636573725,3.449987546,3.113515309,0.405465108,0.405465108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.355960541